FIPS1,FIPS2,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
4005.0,4015.0,-0.6269607466018228,0.450725354851028,-1.553365426716761,-1.3445027152449966,-1.553365426716761,-1.3188389686492459,-0.9842024437586999,-1.3188389686492459,0.07847581846774984,-0.00183572474965616,-0.7957426957328771,1.7457499109510222,-0.24959187751979584,0.9055777506538824,-3.3162052777741193,1.5789416053672578,0.9150816530904221,1.3346635638035829,1.2875256380043913,1.3388854795191776,3.920329949492788,-0.11931689362893928,2.950644239251626,0.6136913265039066,-0.27179220674169935,-0.14751272120334277,0.015718694234958162,-2.293376137470303,1.6061053115416564,1.2287957890687935,-1.437971202709628,5.0,9.292937443907949e-05
4017.0,4005.0,1.389202293551345,1.9653974181144274,0.8815606918546522,0.6709345476225371,0.8815606918546522,0.8704204092224654,0.8966818113078472,0.8704204092224654,0.07948729088800906,-1.0720632537991974,-1.2762477208108358,1.5230712102301538,-1.6114268292656175,1.1582976535068916,-1.0432146648150062,-1.532644520326616,0.5360777870016082,1.7664212137822077,-2.5477381989088745,-1.070531244754161,4.074952912482811,-0.033244589462078464,4.814345947276072,-0.39298143293978866,1.1005278292731118,0.352300379826668,0.03725764135032206,-1.119275534119866,0.6147646359024175,1.0946909697076728,-0.012227646281544456,13.0,5.4027726705872375e-05
4005.0,4025.0,-0.12097987695897422,1.156659176606676,-1.270755135053595,-1.172528201398325,-1.270755135053595,-0.7817221251898114,-0.5514835022837024,-0.7817221251898114,0.07582672403373762,-0.00183572474965616,0.1652673544230401,0.8012850768590636,0.635600841114988,0.7027367759955465,-3.5530223684986817,1.6874853074263456,0.7326933862826713,1.3852999415121916,1.3032097412623576,0.7013441212025825,3.5725785051167462,-0.13880855118826382,5.827490366653225,0.7555471202544677,0.6475351184298892,0.0527989170192633,0.0473871965659894,-1.8811918831025969,2.7499599372792396,1.2287957890687935,-3.2201506482447324,25.0,0.00019114192479492183
4013.0,4019.0,0.9590609073835843,0.7781619513239751,0.7253089968920479,0.7140369038002117,0.7253089968920479,0.49719498777415977,0.5151434532529158,0.49719498777415977,0.15457707675391918,-1.0720632537991974,0.20370775642927666,0.01039176050563478,-0.31768362510708725,0.7226883472734155,-0.8496274164175971,0.9276793930127257,0.15080740315845517,0.6465034587434882,0.6841744445174998,0.5231811688990137,-0.4686372427438109,2.8669608526566175,0.01438764962514883,-0.2969841016647603,-0.5980735883506552,-0.4927131616050965,0.16144113283141923,0.25467198043915573,0.0047088355090397944,0.021852414818707484,-0.012227646281544456,40.0,-1.2266156827024407e-05
4021.0,4013.0,2.036232523339177,0.8036147247833335,0.939543169875774,0.9407716281162474,0.939543169875774,-0.46128268815275075,-0.3118117745922022,-0.46128268815275075,0.16341541909285087,-0.00183572474965616,-0.3536780726611554,1.0009280499191522,-0.6581423630435427,0.4167642543460892,-0.9664359883500508,-0.2663013296372488,0.29995601501454516,-0.38144839171739536,0.34954441712352924,-0.6093563439167963,0.6182584619592956,3.3810540807178735,2.133615901842232,-0.6884690730776819,-0.2678469819125726,0.1694623074138427,0.08328882096800824,-0.9568999187628918,1.6823622865908285,1.765215066513276,-1.0815353136026071,50.0,-2.6849138782845906e-05
4025.0,4013.0,1.7477300240874472,1.3026611929214067,0.19367563281915656,0.25415605430273497,0.19367563281915656,-0.4911586349898662,-0.32333256204965527,-0.4911586349898662,0.17401179682889978,-2.142290782848739,0.5881117764916436,0.5248563449297097,-0.31768362510708725,0.985384035765359,-3.0545670922413106,1.868391477524826,0.8362843464266789,0.8532756383483578,1.9546713706833947,1.7503785798337428,0.49104075233497396,3.567906670193473,0.6041888537196782,-1.325768475757699,-0.9235710296416019,1.6332427242203824,0.4106636165638327,0.25467198043915573,3.0549878374759287,1.765215066513276,-3.2201506482447324,63.0,-1.0219513733808012e-05
4013.0,4027.0,2.657746249375,2.214283293152313,1.3503403287748938,1.3724643155998704,1.3503403287748938,0.6709376965442713,0.8758398246387464,0.6709376965442713,0.17172394254498013,-2.142290782848739,-2.909964806075895,1.3234282371700647,-8.829152073518474,1.2447544623776576,-0.6673441286939287,0.02314854252032101,-0.6295955644867791,-1.1625410041622695,0.03917471899841455,-0.445227298794266,0.22359120783423292,3.585159344854435,2.0513296665680096,-1.449803520013938,-1.230902419830886,-2.9798061989955853,0.2728675897364692,-1.5064789245864998,3.283758762623445,1.765215066513276,-3.576586537351753,54.0,-5.506868735325149e-05
4025.0,4015.0,0.4588817399477362,0.676959109846145,0.21929216183217165,0.10987025172954455,0.21929216183217165,0.46267096156478943,0.3626416230627411,0.46267096156478943,0.07770517281421901,-0.00183572474965616,0.9917359975571287,-0.9417516494732503,0.8398760838768612,-0.1452050033138912,-0.23299482593332863,0.1678734785991043,-0.2519806850607894,0.04091971299423636,0.03808350492829906,-0.5816338114965004,-0.33731898251136233,-0.08088333652994235,2.883968986070472,0.07092893211275424,0.9203383577313403,0.29054762084613034,0.034532971728407455,0.34210500409291206,1.1485634612466231,0.021852414818707484,-1.7944070918166488,20.0,9.821255035584233e-05
6071.0,4015.0,-0.03210940060671454,-0.20770633139766947,0.9901224228258206,0.8896781524337855,0.9901224228258206,1.2247188124567887,1.0338302347185533,1.2247188124567887,0.059522751926226025,2.1386193333494266,-1.0840457107796526,-0.5655014310138523,1.1803348218133167,-0.19840919338820867,3.496007262838043,-3.7396997955280846,-1.5788178143994802,-1.3463192220388596,-2.356620475668602,-3.123860125583931,-1.1286201690201902,-1.765427021360021,-3.733889562728647,1.2539372969940021,1.6545518438863576,-3.3609272994190382,-0.6132061444562644,0.7293083945595459,-2.2067434409169544,-1.721510236875861,1.413515910146539,-21.0,0.00010243240138311552
4015.0,32003.0,-1.137484096065017,-0.623716387342818,0.40855819713021685,0.19795908893416375,0.40855819713021685,1.2435902516318686,0.9498827280903229,1.2435902516318686,0.024410209337227637,2.1386193333494266,0.10760675141368459,-0.8419301629432059,0.635600841114988,-0.6373437615013294,2.908321684293775,-1.5688257543463129,-1.2105493955411863,-0.5327423364630722,-1.6597101248140502,-2.3084737627100447,-0.45787246117470026,-1.8175750000835464,3.0126666988355932,1.25774438046439,1.6646411697463015,-1.268040763905634,-0.8716552182781439,0.9791170335702772,-2.283000415966127,-2.257929514320344,1.413515910146539,-75.0,7.881734586084635e-05
4019.0,4021.0,1.0300724862604802,-0.0035219384501444548,0.150916043152732,0.16463046219890862,0.150916043152732,-1.0329235578215554,-0.8970325462573744,-1.0329235578215554,0.08919260958716294,1.0683918042998852,-0.5266598816892205,0.9932494740322255,-0.3857753726943781,-0.24828812158288147,-0.11298630714121986,-1.1346509461099583,0.07955619360305127,-1.0376685151752558,-0.3122306257236376,-1.0766299659957153,1.0973281665677863,0.4527015490906381,2.126351110885956,-0.4624118330507284,0.3312376389978343,0.7524114516424634,-0.07528784246603476,-1.2816511494768419,1.6823622865908285,1.765215066513276,-1.0815353136026071,10.0,-1.4582981955821499e-05
4027.0,4019.0,1.6515862122963034,1.4071466299188353,0.5617132020518517,0.5963231496825316,0.5617132020518517,0.09929682687546645,0.2906190529735743,0.09929682687546645,0.09750113303929218,-1.0720632537991974,-3.0829466151039604,1.315749661283138,-8.556785083169308,0.5797020864486868,0.18610555251490224,-0.8452010739523883,-0.849995385898273,-1.8187611276201303,-0.6226003238487523,-0.912500920873185,0.7026609124427236,0.6568068132272,2.044064875611734,-1.2237462799869847,-0.6318177989204792,-2.3968570547669645,0.11429092630242618,-1.8312301553004497,3.283758762623445,1.765215066513276,-3.576586537351753,14.0,-4.2802530526227077e-05
4027.0,6025.0,0.03205935518706237,-0.046978290571525486,0.6736525652656739,0.4652878008067982,0.6736525652656739,0.6298544922359172,0.4113158480546609,0.6298544922359172,0.07883705861784242,-0.00183572474965616,-0.5651002836954574,0.02574891227948771,-0.7943258582181256,0.47994423005934117,1.0859375441601782,-4.825136816118971,-1.444750240080714,2.355286861669292,-1.1465133780690178,-1.2147567239075698,-0.5554640027246904,-0.03507537920208899,0.7487914676012891,0.25098967177302045,0.21728571667107177,-1.7916240360809952,-0.0482473065488262,-0.21996443368123353,-2.664285291211988,-0.3804620432646545,3.5521312447886646,7.0,2.671415682605798e-05
5119.0,5069.0,-0.7677356092091321,-0.9314383511319235,-0.404135829324202,-0.4861249595999,-0.404135829324202,-0.08210488317528801,-0.2431064283626854,-0.08210488317528801,-0.019564758267375276,1.0683918042998852,0.8764147915384187,-1.2488946849503102,1.1803348218133167,-0.7437521416499648,0.3274559703853562,-0.19393886159785795,-0.46029697067552905,0.10150313475284042,-0.062128335177909104,0.13272208062160562,-0.029072871821428776,-0.3432759781908524,0.0686739386869747,3.657765651997892,3.8810067066668004,-0.2914434856023623,1.4879952406446832,0.004863341428424352,-0.22406208963847685,0.021852414818707484,0.34420824282547646,0.0,0.00020628933567438848
6013.0,6001.0,-0.5334332599901953,-0.30895655497541724,-0.6728480585064749,-0.6891719375256065,-0.6728480585064749,-0.48728870350173464,-0.5278831501925834,-0.48728870350173464,0.21964846912392852,-0.00183572474965616,0.2998087614448684,0.3328919477565471,-0.181500129932505,0.07093701886302335,-0.35858308285111046,-0.08539515953876847,0.8070828138676466,0.24036662463288613,-0.7305913361263291,-1.2848769902346608,0.3799392968432574,0.38721955002632447,0.019922200292603002,-0.1537174023615682,-0.2183959623170696,-0.23152399031607535,0.12553937749599814,-0.17000270587908656,0.15722278560738426,0.42416687290206945,-0.012227646281544456,19.0,6.010734404967719e-06
6001.0,6075.0,0.7657759603681498,0.43169645423259406,0.5893720422249258,0.5646766606629087,0.5893720422249258,0.3879013050544494,0.40623753428941295,0.3879013050544494,-3.5647033432458977,-0.00183572474965616,0.1268269524168032,-0.8496087388301327,0.3632338507658238,-0.33474493045364845,-0.3355936833700306,1.723666541446041,-0.4781584507855202,1.6251637497674774,2.3595744330898833,1.7356657968152087,0.0006986892354654021,0.6190298391658918,0.39096446633198706,-0.23444161996137897,-0.43232689986769013,0.7534018523587268,0.42640945881574976,-0.2574357295328429,0.08096581055821202,0.15595723417982815,-0.012227646281544456,19.0,7.565522484321046e-07
6077.0,6001.0,-0.8900850170891363,-0.7611597528240971,-0.9125061509647102,-0.8808222752772298,-0.9125061509647102,-0.8123408993881993,-0.8394400260603737,-0.8123408993881993,0.45387658244395485,-1.0720632537991974,-1.718312343882558,2.12200012941042,-2.0880690623766553,1.743543744324385,0.206244155428988,-1.1346509461099583,-0.5147655418078216,-0.4508118962663224,-1.994725121909002,-1.975578273256933,0.6760566778507877,0.7324945097463825,-0.3546193658180867,-0.29482424413755315,-0.5923496512285654,-1.7262975096098092,0.21889920232938517,-0.38234004903820856,-0.07154813954013242,-0.11225240454241317,-0.012227646281544456,22.0,8.12228274408404e-07
6001.0,6081.0,-0.0964562469462676,-0.3886198975872946,-0.09605771480713371,-0.08705628603346091,-0.09605771480713371,-0.15551885243883143,-0.16502492964627352,-0.15551885243883143,0.1866552020821399,-0.00183572474965616,0.26136835943863146,-0.2967512749714249,0.4994173459404058,-0.8800878787154046,-0.4197875468876431,-0.2663013296372504,-0.25828054223863617,0.06674284471396474,-0.018354024364623987,-0.03050652830749537,0.36315636526750594,0.7178299534085848,0.16828475941723334,-0.2858665356925861,-0.5686104187786812,-0.08941999128057092,0.6404401427159726,-0.12004097807694045,-0.07154813954013242,-0.11225240454241317,-0.012227646281544456,18.0,-3.890064560967651e-06
6085.0,6001.0,-0.10972403499425355,0.21834371684069934,-0.08992540392666287,-0.855832349834947,-0.08992540392666287,0.000515352105768633,-0.6769234903617783,0.000515352105768633,0.23992608288245845,-0.00183572474965616,0.04994614840432975,-0.4042513373883957,0.22705035559124156,-1.0130983539011986,0.06953487884756503,-0.33866379767664284,-0.14873306388914387,0.1254277619359629,-0.3675551040574116,-0.6630017598329299,-0.03308788461494909,-0.2965951823009922,-0.29848637798646,-0.04515914175457748,0.06929924441321605,-0.18245810053129383,0.633486571470154,0.09229636508218068,-0.7578609149826824,-1.1850909594313783,-0.012227646281544456,-4.0,1.2060413581450462e-06
6001.0,6099.0,-0.4668124011390039,0.0320277947941777,-1.3098554199748667,-1.341156402441137,-1.3098554199748667,-1.05723439508653,-1.0535186644272632,-1.05723439508653,0.48961527462644694,-1.0720632537991974,-1.8336335499012677,2.2371787677143176,-2.3604360527258197,1.9197826239455622,0.12989331268128484,-0.9175635419917809,1.1032561514974804,-0.23507112433999508,-2.1478455210068694,-1.4774860218780883,0.2711212886135995,0.9086645974183152,-0.4120223056565739,-0.4454424956819116,-0.9915099617670888,-2.1963827102899462,0.5865387593795376,-1.4565171967843535,1.3010774113449675,1.8993198858743967,-0.7250994244955862,22.0,-7.52070315876777e-06
6013.0,6041.0,1.246072210866287,1.1450843355118343,1.0072394938765166,0.9715756253009783,1.0072394938765166,0.7791068541896504,0.8277057122073412,0.7791068541896504,0.31638858131872044,-0.00183572474965616,0.7610935855197086,-1.3103232920457215,0.4994173459404061,-0.8933889262339832,-1.214817249537865,1.7960290094854334,-0.5870757913369611,-0.16221787065900184,0.6044442770938375,0.5394125323438873,0.38796917257893104,0.7120466380012176,0.11561225216325298,-0.9871313611585555,-0.727323714927911,0.9943222026267093,0.5121158129584384,0.10478679703271743,0.23347976065655646,0.2900620535409488,-0.012227646281544456,10.0,-2.1122956760027306e-05
6067.0,6013.0,-0.6984989572817346,-0.6556038648871954,-0.46456066291239595,-1.099470052672681,-0.46456066291239595,-0.4638686877491492,-1.1126341826131494,-0.4638686877491492,0.07900563735455232,-0.00183572474965616,-0.3536780726611554,0.8703922598414021,-0.453867120281669,1.470872270193508,0.3119807957828029,0.3849608827172817,-0.8050110593389572,-0.34522848804646017,0.011387286664826806,0.3629482908591519,-0.09146548132213245,-0.4007652078162113,-0.13079725666135358,-0.0031838974555001595,0.18053975728303667,0.3129154333777364,-0.09830634949666989,-0.2574357295328429,-0.6816039399335102,-1.319195778792499,-0.012227646281544456,-13.0,-4.026959684331469e-06
6075.0,6013.0,1.2521100906632325,0.7116782972985084,1.1989019709004065,1.1917443360713882,1.1989019709004065,0.800744126661539,0.8640433660697399,0.800744126661539,-3.7039975451215947,-0.00183572474965616,-0.1422558616268537,-1.1797875019679716,0.4994173459404061,-0.3480459779722271,0.026811664272313705,1.868391477524826,-1.3548336829062055,1.375080460420219,3.1125651708865454,3.076450333869964,-0.3688081457431121,0.17041861016894957,0.37816512470825714,-0.15165107923761761,-0.2129199049908688,1.0751618252983266,0.30373455071712785,-0.1575122739285507,-0.07154813954013242,-0.24635722390353382,-0.012227646281544456,0.0,-5.254182156535614e-06
6077.0,6013.0,-0.4037508867940534,-0.4811779097581827,-0.3029762222892295,-0.2537545998687503,-0.3029762222892295,-0.3994980777811098,-0.3816341942800467,-0.3994980777811098,0.31458238056825755,-1.0720632537991974,-1.987395157926215,1.7918213662725813,-1.951885567202073,1.7302426968058064,0.5686495030713323,-0.9899260100311733,-1.3914407739285068,-0.7008951856135809,-1.2417343841123403,-0.6347937362021778,0.30654984287221027,0.2838832807494403,-0.36741870744181654,-0.21203370341379182,-0.37294265635174406,-1.4045375366702095,0.09622429423076324,-0.2824165934339164,-0.22406208963847685,-0.5145668626257751,-0.012227646281544456,3.0,-5.198506130559315e-06
6095.0,6013.0,0.6208242998581643,0.7671102310308257,-0.36856929901871455,-0.32164920506661293,-0.36856929901871455,-0.5016214676068913,-0.41029844242145075,-0.5016214676068913,0.31207778219428234,-1.0720632537991974,-0.23835686664244543,1.1928924470923148,-0.5219588678689601,0.8823009174963689,0.004715203101317764,0.13169224457940887,-0.7520256438886793,0.021872992463826648,0.3352612843801043,0.2104589285859571,0.30015571946870917,0.5496865065227894,-0.051561124460377326,-0.4917989857842442,-0.5163026412517226,-0.004459069662458296,-0.39728178360690514,-1.269160717526305,1.9111332117383453,1.4970054277910347,-1.5567831657453015,9.0,-7.241936834096004e-06
6013.0,6097.0,1.1622703763484161,1.556408949371732,0.18533685490441512,0.16180348998718072,0.18533685490441512,0.2580142787204203,0.31531481509259907,0.2580142787204203,0.35925574579637276,-1.0720632537991974,-0.23835686664244543,0.52485634492971,0.2951421031785327,0.9621072026078454,-0.7360354600965072,1.0000418610521167,-0.22677791986715706,0.20488884721178047,0.737982666133547,1.1035385701035232,0.09667772877843342,0.5033678734989558,-0.46975243837019104,-0.41840364032567107,-0.919853055715271,-0.03202253686116392,0.5701360052692154,-0.5322252324446477,2.9787308624267563,1.4970054277910347,-2.982526722173385,16.0,9.387125430156358e-06
6019.0,6047.0,0.36960365128917044,-0.13306658625262216,0.2835718208975293,0.278443620230492,0.2835718208975293,-0.14248817016395196,-0.14656030089492805,-0.14248817016395196,0.08613410964971246,-0.00183572474965616,-1.1032659117827712,0.5171777690427831,-0.5900506154562518,-0.11195238451744266,0.2002496068450427,-0.7366573718932988,0.1788370240798657,0.357232240374264,-0.6289353919207453,0.2649191320663818,-0.24009865609233788,0.56360849871082,2.2381457069833433,-0.8802434942867128,0.1382678310924523,-0.536450429524464,0.14226793595395096,-1.0942946702187932,0.0047088355090397944,0.021852414818707484,-0.012227646281544456,4.0,-3.8790004400601e-06
6019.0,6053.0,1.3132942153888125,1.0541714679290912,1.1022462764911927,1.1836991083641732,1.1022462764911927,0.7515727891247909,0.8893388763860318,0.7515727891247909,0.08750682222006424,-0.00183572474965616,-0.7380820927235223,-0.28907269908449856,0.7717843362895703,-0.7104995228535163,-0.24043709110172515,-0.4833887337554261,0.7827427590272518,1.827876067930423,0.581124419108155,-0.05773254922304498,0.05018875882847836,0.42392914240334756,1.4919074890830095,-0.4673388415596429,-0.6625598932051038,-0.4361589563824411,0.1790084413644243,-0.44479220879089143,0.38599371075490085,0.15595723417982815,-0.1310396093172181,2.0,-4.439157920239048e-06
6107.0,6019.0,0.10150198054479126,-0.02206145429452386,0.10280624397539295,0.16433454974973183,0.10280624397539295,0.003578234225335475,0.030619941680002555,0.003578234225335475,0.09588759370221202,-0.00183572474965616,-1.0263851077702975,0.49414204138200357,-1.4752433340910354,0.2139232796877529,0.16046387109078603,-0.4833887337554261,0.7289758496175512,0.7269849661201807,-1.0381382531558696,-0.6893243862816365,0.14938325034347,0.39764237150159304,0.6358766518297273,-0.42150778724752874,-0.9280794973090436,-0.9984814477566042,0.2773643293385161,0.19221982068647378,-0.3003190646876491,-0.5145668626257751,-0.012227646281544456,-25.0,-6.165059622307866e-05
6065.0,6025.0,-1.309325796484674,-1.4244079118080963,-1.1180003404904584,-1.6663082964174085,-1.1180003404904584,-1.0903003300294278,-1.7172287033338574,-1.0903003300294278,0.017257654365394635,2.1386193333494266,2.4716914747972414,-0.5578228551269259,9.283252784700956,-0.833534212400376,-0.26457154312522235,2.953828498115713,1.7336639732568302,-1.4564342455967332,0.9214443380380922,0.9819746838687244,0.11556896628881337,-2.031949361888934,-1.673140104888615,0.9303173502424559,0.8689945137743892,3.3437050909506625,-0.2897754593589106,1.8409568381573003,-1.4441736904252325,-2.660243972403706,-0.012227646281544456,-20.0,3.2572829441367415e-05
